,EFINVA
62087,0
73465,0
17145,-25
79825,0
17774,49000
59853,125
59776,0
52754,9600
92259,0
54674,0
36916,1000
43896,312500
50740,1200
51529,-2750
36971,7800
75795,50
90821,25
10295,2750
2523,0
76054,1475
68233,0
51065,-1000
33950,22000
68647,0
18647,28400
38560,0
4701,5900
37572,0
89893,0
34168,16000
1635,0
56183,250
36286,0
75404,0
69347,0
56642,0
1374,175
70827,0
40347,0
74093,25400
73325,0
15020,0
55252,75
54588,0
58965,2400
88601,4900
6193,0
19065,0
37686,0
44464,0
14447,50
24717,0
5230,0
91947,-10500
31674,175
81794,0
15191,0
83058,0
59485,175
72321,0
50624,0
49369,0
12097,-3350
16318,75000
85986,0
18739,0
67943,0
69994,0
58391,0
91340,0
40513,0
46379,6000
52036,0
79767,0
19253,0
37393,0
18487,400
42683,50
39678,0
44215,80000
12993,0
84294,775
14000,0
19474,0
9518,50
76245,0
41888,-650
68589,0
32679,0
52355,725
63718,0
24590,0
30133,0
38787,0
76836,0
30741,50
20224,0
22098,0
25438,0
71484,0
24320,0
25689,0
54173,-25
26100,0
40543,0
42415,0
85314,1150
12917,0
74628,0
42987,125
40654,0
56461,0
15189,1150
56609,0
23764,1700
59363,0
10687,0
78407,3800
85364,50
45947,0
11833,2600
43014,0
10784,0
69740,0
20887,0
88662,950
70265,4450
72276,0
22838,0
72326,0
90569,175
52652,0
48663,3000
41607,0
7844,0
21297,100
51381,14000
85475,0
59071,0
38812,300
50303,7100
26656,0
26352,0
90242,0
9293,28000
35367,1300
67629,100
48464,0
54941,0
29159,50
23206,0
24948,0
52922,0
85140,10975
51047,0
41817,0
69214,0
32736,1100
53240,6000
22366,0
39402,105000
42861,2925
13315,50
41323,4500
1777,25
59767,0
18096,0
70748,0
22611,0
19723,0
3458,0
92245,0
69350,0
58785,0
85978,0
3088,0
50321,0
13335,0
13866,0
25238,16500
3768,62650
48482,4300
9329,0
19863,450
61589,375
12342,0
78720,0
56282,0
57182,5950
77493,0
36280,0
61620,1400
84643,75
89859,1000
55935,0
54892,0
68814,0
46321,325
3619,4200
3343,0
525,0
76647,25
9811,0
20459,1400
74491,0
20955,0
577,0
65691,0
10054,0
46080,26000
76626,0
41356,0
59677,25
8346,0
707,0
91729,1150
58440,0
70494,10000
73662,850
14112,3500
49056,0
20825,0
38651,0
21337,0
26781,6425
9672,125
12037,400
6072,0
29299,0
85166,0
28759,375
38517,0
61938,0
12563,0
65656,0
17852,0
29209,0
76473,7700
61809,0
63722,0
81920,0
56148,0
14273,25
24198,0
47383,0
79353,550
15638,0
8872,0
15229,10750
30369,0
89984,4600
35703,0
15630,100
51727,200
21856,0
61216,0
5462,0
33461,0
27640,0
77331,3400
56331,0
84131,0
51777,0
64819,50
25852,0
75958,15500
5374,0
9937,0
66908,0
89793,0
77296,3100
57593,6250
75366,0
73171,0
80026,175
52222,0
8597,0
49130,43000
2237,0
68193,1125
40497,25
78548,157000
84080,1150
50329,3500
10833,-1350
23583,0
9326,0
45494,23000
28022,0
34329,0
11506,575
56201,0
62784,250
1910,0
92039,0
83110,0
29968,825
40439,425
52763,0
35706,39000
89605,0
87926,-1550
29313,0
81893,0
43868,45000
53946,0
48898,0
88010,0
84874,0
84179,0
65058,175
72305,0
12128,0
2714,0
41732,5300
28529,95750
60998,0
30920,25
5611,0
67604,3200
35910,1550
69501,0
37203,52500
73836,0
47315,0
26141,4700
46465,0
30710,0
17462,0
18771,150
18172,0
16587,0
15548,0
38121,8250
52526,0
601,0
85308,0
30015,0
38179,0
79241,0
14008,1050
48147,102500
40658,0
89286,0
49057,0
27127,0
84106,0
84247,0
6167,86500
2258,850
32782,0
10460,0
22897,0
1583,50
67828,1950
46180,175
57837,0
80093,250
62907,3500
58080,0
47579,12500
78800,0
52997,0
42266,0
29978,0
68170,50
91153,0
62272,0
59146,0
29718,0
77180,50
51552,0
45895,0
54824,-9250
78766,0
56652,0
68881,50
81881,0
89550,-6000
82693,0
17320,0
53770,1800
76045,0
86825,0
80521,0
3440,0
72293,0
52811,0
28471,0
35640,16500
45437,0
14389,0
51748,0
16320,375
76072,0
69085,0
68565,0
89150,0
6866,0
27481,0
36057,1750
31421,700
23384,0
79256,57500
51562,3200
54318,0
14868,110000
50603,0
89619,375
9362,0
78656,0
13847,0
81359,0
47738,0
74808,-5500
44351,0
82403,275
53871,14250
20011,525
20550,250
75926,50
84825,225
70952,7000
11960,0
86395,0
28723,0
57411,0
86860,-2400
4871,11000
18367,0
35844,-225
28744,975
61578,0
50912,0
49399,0
48982,0
3797,91000
83643,19050
45603,0
83862,0
40261,0
27223,50000
4644,425
9915,98200
31751,15300
21023,25
19353,0
67845,0
85663,0
75791,3300
84133,25
42401,2575
33822,0
76646,25
54861,0
79881,0
73649,18500
17297,0
57890,25
13319,0
78588,0
37516,0
39912,0
34570,5000
76349,33500
35873,6200
36378,3100
1843,100000
83782,25
76773,0
16371,0
77167,25
40358,0
16427,1150
72220,200
34522,0
30850,0
84353,0
67555,0
58722,50
4883,0
83754,2200
67260,27275
19424,300
59930,1900
14224,0
80313,0
61119,1150
59325,3400
31420,0
35146,850
67885,0
89368,725
46566,430000
77629,0
86948,0
6430,0
37462,150
36266,0
45231,0
30671,5300
63497,0
32011,0
48981,0
23672,400
44666,-2400
7769,1475
56731,50
79358,0
14482,0
55184,0
71412,0
90893,0
55448,0
33108,0
9474,6300
7737,0
30630,2500
6100,0
50808,0
37053,0
18763,725
23669,0
13100,0
20612,25
36458,95150
84100,0
43688,-16250
87842,0
62569,0
323,100
6300,450
41193,125000
87613,0
4553,50
26116,0
16562,25
57101,5600
71499,0
14658,50
23802,175
80779,0
19925,0
84325,0
89782,9525
6974,31275
38652,0
15909,50
76582,0
10242,50
29959,0
7122,16000
60509,50
14205,0
62339,2850
10869,0
8426,4825
53808,25
71992,0
3254,0
43473,1125
78325,50
30079,150
27485,2500
23349,5400
36609,34400
47281,150
62245,0
2663,0
82547,8100
85577,14500
32272,0
25680,-1925
88599,20600
34079,0
75997,1225
22323,0
28024,300
54038,0
29479,0
15544,0
86714,0
43880,1650
33812,4900
6796,0
88661,950
64285,0
63336,0
86902,9300
15028,0
54216,0
19396,0
11369,775
45816,0
90103,0
63314,0
18441,0
25559,1900
86244,0
58739,0
54871,0
77510,0
60865,13500
51240,4300
35379,300
83106,1325
40713,0
14860,50
82731,0
43269,0
86742,1025
11636,0
12223,110000
5316,0
53059,0
79300,0
44635,200
6455,0
41833,0
41365,25
58277,0
7564,0
38578,2700
33908,0
44279,50
25332,25
39636,0
65820,0
43982,105050
43706,0
43552,0
26933,0
52323,25
80671,125
10538,6750
47447,1250
30070,0
66474,0
3123,675
43309,0
54520,50
1148,0
77345,50
88516,0
65008,1175
71271,150
84269,0
88454,0
63231,10500
88879,0
17904,450
89544,0
53677,825
57877,250
79330,625
36511,9350
39198,0
61774,0
42421,3100
53445,1950
27268,0
66658,0
49128,0
75846,50
1025,0
59045,0
52901,0
20024,0
14255,0
37255,0
87111,0
5303,0
73613,0
54519,50
36485,0
79636,1600
32824,8875
7242,725
4678,25
62738,0
72228,0
18000,0
63934,25
49793,0
70357,1350
28410,46000
83192,1900
9284,0
61675,0
64236,0
66255,275
50831,10700
29727,50
73509,31000
76772,0
70639,0
30229,21000
7993,0
40546,0
81588,0
9108,75
59639,0
82099,0
13092,0
37718,0
55166,0
78174,0
23694,0
81138,0
19668,0
67936,200
3873,0
46829,0
41555,0
54606,50
52366,9550
47045,0
702,1400
38682,0
49750,0
26801,-2650
43150,0
60707,0
22056,0
88620,0
22308,125
30128,50
90070,1450
73482,20500
79823,0
69610,825
84710,100
78785,25500
46401,0
50386,0
28615,0
54234,0
14456,50
81647,0
35408,58000
374,0
24891,475
13712,0
60819,0
90836,825
50383,0
33425,1950
44677,375
53170,40000
33804,0
16145,0
57667,550
9195,400
14796,225
3416,0
14242,0
21274,-13500
55309,0
82337,950
10686,425
22488,0
29803,0
70761,0
53225,375
7489,0
21872,0
35106,0
21212,10075
26740,0
6784,0
23506,7300
4179,675
5665,28125
7868,0
17037,21300
85121,0
21483,0
16240,0
51635,150
76731,0
27897,11250
27843,0
63826,50
56873,-6750
57399,0
44461,0
12798,0
87863,1450
64739,0
74933,36300
48739,4400
21172,0
6236,0
45699,1900
9902,0
65486,32050
72386,1150
65885,3500
87861,0
85431,5900
2655,0
79938,25
57465,0
860,0
1473,0
87217,0
30558,6250
34529,50
89998,57500
37048,0
62821,2700
22970,0
60109,100
19273,0
30867,3000
56337,0
8890,5600
91725,1850
60848,25
77521,0
67209,142500
79736,0
46609,1200
62726,0
36251,7500
40418,0
43141,0
86987,60000
12737,0
21726,0
5976,10500
14059,0
79759,925
23763,0
44701,0
69709,0
56965,3700
54383,0
42021,200
79742,0
1827,0
33779,75
12658,100
60032,125
82061,0
19818,0
26604,225
38530,-8250
84421,0
21720,200
31216,6500
30498,12500
83579,0
12746,142500
10130,0
55845,225
30080,150
30380,400
78346,0
52950,0
37136,0
30567,3500
63128,0
60456,0
10235,0
29211,0
60992,425
2437,50
49717,0
61328,25
48732,100
30001,0
71519,0
41532,0
80502,0
39764,0
89211,0
40315,225
90535,0
75315,0
86976,32700
55138,0
1452,0
71070,0
15016,0
35228,0
29894,0
84894,25
49504,0
86349,3725
4623,0
71013,125
83933,0
15541,0
38311,3850
44052,16500
26060,2400
25284,0
49446,3250
28896,0
71253,115000
35502,0
26354,100
39641,0
77037,50
62358,0
53025,0
24172,25
37296,15000
44233,225
4540,47000
57140,0
2656,0
28690,0
55685,2625
49970,0
58564,0
15102,0
11646,0
64581,265000
20644,0
90275,20225
86750,1150
18671,0
42132,6550
48747,0
60445,0
78150,11500
12258,52500
37148,19500
71408,0
91935,0
27663,0
92115,5750
29577,0
9241,0
56547,0
73742,0
27122,0
18189,3800
61761,0
59584,175
58926,0
19817,100
18498,1300
42082,1100
69973,-550
49380,225
65634,0
23051,0
36524,0
16466,0
91133,0
65642,29400
30902,0
28451,0
76766,0
58382,0
21758,0
30956,112500
24028,0
33619,0
4058,950
63573,7250
20331,0
47477,0
89874,0
47625,25
1239,0
40076,0
8646,0
43521,0
20264,1350
51012,0
92219,0
7063,0
11534,0
45744,475
64935,0
17799,0
73426,0
71733,1425
76398,25
33536,0
8450,150
91083,0
33192,0
60551,425
57180,13000
87478,11000
77443,2200
37113,0
89670,1700
5106,245000
35756,0
84277,0
15207,2900
43727,0
26659,24000
53362,0
58380,1000
24214,0
53973,4150
64857,482500
80246,475
41066,8150
52408,0
58052,0
52055,0
822,0
53400,375
54208,0
85490,200
79973,0
73542,9000
24909,0
4329,0
41146,1700
80303,0
50687,0
27172,175
27581,825
50884,750
89179,0
67474,0
72855,0
24851,0
43887,0
47616,0
85351,25
58323,50
38617,0
15002,0
271,0
80411,0
2061,0
26901,0
54587,10725
65207,0
69648,5900
8180,17000
48089,25
7194,0
88923,50
18496,1300
84837,0
64565,0
75487,32050
89894,975
73284,0
33223,100
65263,575
33582,0
86183,0
63946,25
54898,475
16849,0
73239,0
29995,0
25979,1025
51420,400
67357,0
83565,0
70375,0
87826,0
21826,0
45977,200
88540,0
90190,3200
84532,0
36628,575
1490,0
72978,-20025
14532,0
47224,700
36455,43375
41846,0
19407,0
91777,0
71295,25
69879,0
61045,0
21836,-3300
3293,0
62974,0
50219,0
79801,0
62886,122500
89062,325
89771,155000
13244,25
90505,0
40110,0
25023,675
7570,0
35597,0
80164,0
74464,0
48891,50
71342,150
85258,0
23779,0
24885,1550
27931,0
22798,0
77420,0
39346,0
59356,0
42782,0
13637,325
54283,625
79386,-875
89723,0
55014,0
39180,14500
24561,75
8845,0
31254,0
34196,0
30975,725
88091,0
47456,15000
14016,0
67383,0
10471,0
30303,0
72899,0
64575,10000
33524,0
49284,0
29921,0
60687,50
12136,0
36190,200
84333,0
64438,200
79109,1500
42919,0
32608,0
37476,0
71022,-4800
47369,375
76653,0
4767,0
41090,0
53372,0
68071,250
11804,1100
25566,2450
25037,0
90574,1050
81243,-350
33504,2150
79408,0
22305,0
37246,700
24581,100
69281,0
65280,0
56028,225
85918,0
56279,125
40780,175
65234,0
32729,0
21018,4600
19634,0
21211,10075
2644,0
87475,800
31910,45000
62173,0
15707,11000
62540,725
6394,0
87848,0
46915,0
35225,0
30960,55225
34640,1350
66590,175
68146,0
34497,50
9650,0
56935,450
13196,0
63530,0
30979,0
54515,0
27947,123000
13890,0
21842,4300
71394,0
13381,0
13433,-20000
9368,0
49024,3600
19891,0
75306,0
51340,0
41612,12500
42566,0
35370,50
38255,0
87343,575
71378,1925
80909,0
76475,-9225
81571,0
41671,0
65042,0
46876,0
35399,0
17269,0
76306,4000
73683,25
46801,0
64677,0
44595,0
81478,0
4624,0
11826,-3850
8932,11850
92089,500
71234,0
27881,0
55866,0
20294,50
36835,0
1320,0
16521,0
58958,0
31508,0
35978,0
62113,375
28840,450
86716,0
33198,0
25145,28025
87540,5500
35758,0
69860,0
13260,575
6942,3900
56141,150
58746,35000
74013,0
34086,0
7231,0
64754,1725
12582,17500
86720,0
90252,11500
47,0
28677,0
62342,950
59729,75
80901,125
24587,0
40414,0
29877,0
86271,0
57042,100
38676,0
83779,25
33154,0
19561,6000
56352,0
23654,7500
57737,0
85210,82100
60264,13300
34295,200
90508,0
62472,125
68019,-1050
8917,69900
59784,0
66574,0
89121,0
31682,100
56748,0
8509,0
13548,0
91813,0
46191,0
78757,425
48128,0
14270,50
11946,0
28545,0
91116,0
32799,125
35838,0
27466,0
12273,0
86205,21000
91142,0
55414,0
4096,4900
9157,0
74533,0
57107,42200
17529,275
15788,0
71098,7700
62334,950
64578,0
76478,140000
6250,0
65584,31000
22086,140000
86420,0
60671,0
66791,0
55101,0
20846,0
40175,150
1507,0
32418,147500
11859,0
65373,0
40537,0
960,5200
83317,0
6481,0
39749,600
33099,313000
43605,8000
38796,100
5228,0
25856,1825
43950,0
41087,0
64148,800
67437,0
29671,0
6927,127500
37049,0
19667,0
51074,0
54550,475
78715,0
12706,0
65605,0
84207,0
22144,0
65773,0
12586,0
67897,0
84627,0
62331,75
6954,4300
76134,8000
59804,0
50731,0
12743,0
44497,13100
32639,325
17421,0
33558,50
21670,0
8119,6500
27607,0
25760,0
78671,0
755,0
69289,0
59467,0
78879,14500
57833,1350
62957,0
86010,0
43208,0
3897,0
84608,6500
59139,25
1533,1350
51797,0
57566,0
10215,1700
91539,9700
7171,0
23630,0
68543,0
27016,23000
54482,575
3078,0
13013,25
15908,0
34641,1350
35609,0
77376,425
81855,175
92034,50
28938,0
4594,0
66625,-50
69733,0
84821,0
41285,22500
15607,0
75636,0
67426,0
46431,0
20993,0
17094,7800
6032,175
82745,0
91622,8000
36104,0
44544,0
70832,47500
45433,25
71470,0
17098,0
7027,400
43703,0
6176,0
40920,0
27932,0
18452,0
33700,4600
66265,0
18307,0
71440,26000
69516,100
22357,0
88131,425
77224,0
31646,65400
20472,0
25378,0
44367,0
80092,250
52394,225
83500,0
75607,20000
30568,450
41922,0
25613,17000
12340,2100
51503,0
40878,0
4004,0
80216,1700
831,0
72409,225
82984,8750
67627,2300
1446,13500
9272,50
61327,25
21825,0
9121,2400
28273,0
40170,25
10041,200
68595,0
22572,0
55114,0
15558,1225
71743,3900
6951,0
47758,6450
56253,50
60312,5075
73813,0
25886,6000
77781,25
61786,0
36959,0
91940,0
83501,0
27090,0
27863,0
76695,0
62051,0
90150,0
41875,0
39825,3400
62724,0
55174,225
37897,0
76476,0
81941,0
24838,0
56761,0
41749,600
40510,0
69204,0
28925,3200
2957,75
88210,775
46660,0
37107,0
83660,275
23875,0
66444,0
41317,0
57740,25
53851,0
54973,0
91748,0
73420,225
18507,2800
68805,3100
57753,0
70991,500
91009,0
89898,83425
38977,0
47830,0
20396,91750
9687,0
69886,0
88533,0
3277,21000
38577,2700
45704,1250
9566,0
49720,0
85157,550
79136,16500
47676,0
32681,0
83931,0
42262,0
48179,0
49561,0
243,0
15565,850
10134,1200
47397,250
79443,0
74419,2200
9005,0
23153,925
79974,0
48512,6250
79537,0
29785,0
5638,600
58066,250
70337,0
37581,0
28057,25
85123,0
35130,0
3381,0
7555,1450
64106,50
88300,0
72860,5475
1310,0
72104,0
14408,125
51400,0
87597,600
61529,1675
85318,0
4917,308500
42165,0
89350,14000
87998,17500
61901,0
71065,0
52223,0
54847,31000
25060,24800
90783,0
20704,37250
18187,575
3855,0
85778,250
70846,0
58098,0
69467,0
4842,5900
55183,875
52935,-4900
84553,0
87755,0
21411,0
35840,0
41107,1050
15777,0
16635,0
63123,6650
67439,0
80137,0
32565,1225
32116,0
58155,0
60588,0
81242,175
59733,3100
21546,0
90140,0
92096,18250
68445,0
42393,400
56278,125
42602,0
32380,975
71505,0
58994,0
28898,0
70704,0
79650,350
26833,1675
58512,0
49564,175
2290,0
43498,1550
30484,10250
11217,75
74666,0
51354,0
11449,1100
72586,2525
51116,0
21774,50
18140,0
33147,1800
53337,5200
37520,0
65606,0
34255,0
38949,0
53473,0
57773,0
34882,0
26516,425
70101,700
38099,0
28231,8250
83510,0
16784,250
16104,0
55030,0
43674,50
6054,0
25672,200
61354,0
51159,0
68594,0
48430,275
13770,8050
7724,0
42049,0
83652,25
16235,750
59267,0
6818,0
24774,0
68166,30200
12974,400
21169,0
54081,0
85600,0
22481,7750
8955,0
22301,3450
19209,0
42373,3600
15434,0
2485,50
14325,25
75430,6000
66669,0
10975,0
45385,0
64662,25
34025,0
79005,0
57186,0
88583,0
50218,0
85466,0
36239,62500
8282,0
85184,0
26180,0
90962,200
17370,0
88732,0
67659,25
5685,0
13219,0
21237,650
56106,0
53942,155000
70700,3400
26054,0
76842,1450
91724,475
53207,75
53774,0
81458,2600
81544,0
14952,0
2027,2600
48817,175
83172,0
68843,0
50434,25
20051,550
65601,0
83190,0
53563,16250
19064,0
1139,2800
7173,7500
26724,5500
37004,0
70391,0
80331,0
68921,-325
58677,0
88665,2225
12110,0
49353,0
80926,225
42191,1000
11452,0
70510,0
60921,0
34051,0
37109,0
15671,0
79165,25
91689,175000
53239,6000
29031,0
80206,0
54566,0
21036,1325
51229,400
26619,1200
41016,3400
25978,2325
42100,0
13254,0
10171,0
40195,925
36565,2750
21633,0
25289,0
45404,0
55371,0
81468,25
64793,75
80021,22900
17959,0
84672,0
36213,200
34,0
59902,0
69339,25
13773,0
57752,0
24450,50
43649,750
10664,0
45905,4500
79515,650
9692,23500
25946,0
54524,0
66037,50
6083,16500
64620,0
58482,4700
11998,0
50397,0
22381,2225
78478,0
75150,300
15743,0
40239,0
45922,0
64451,1825
37548,0
89907,0
63006,0
25524,25
46651,0
17141,0
25077,9800
20191,3100
62305,225
31384,75
36241,675
18654,0
10384,0
62875,500
75424,0
3468,0
63053,0
25109,150
71646,0
13572,50
79584,0
23896,0
51223,0
81484,0
75754,0
450,350
9504,0
90928,0
21456,0
35015,0
51838,0
48499,5750
7446,125
87161,0
57167,-25
18776,0
55930,1850
30526,225
44079,25
64149,800
17711,0
22718,-2300
8039,0
14143,0
65588,100
62920,0
72114,0
49116,25
57200,200
15314,25
91292,0
72148,3100
55140,0
68202,1375
35835,50
40668,0
61550,50
41719,14000
76003,17550
49389,150
51460,50
63618,0
77456,3300
53061,100
78287,2300
8252,15000
17845,0
17429,0
70671,0
3259,2100
54350,1400
6772,0
33220,0
27684,0
66186,1300
89957,250
1847,0
68239,0
38601,0
24286,0
70115,225
83431,0
9702,0
84554,0
78994,625
15862,100
4609,0
45083,0
82793,0
20145,0
84411,25
7706,0
3917,0
75328,0
32070,275
45174,4325
53912,21000
20717,5750
17618,475
43332,0
73670,0
65070,0
70637,875
50763,-3100
15368,0
86555,3250
13711,3200
45953,100
27259,0
82475,0
74007,0
91352,100
32030,0
27333,45000
39496,1000
60113,0
85000,0
78504,0
14417,25
84463,0
34105,1900
68247,0
13625,825
67413,0
87435,0
45149,0
90281,-2200
16615,2150
20773,0
77221,0
40314,0
13669,0
48844,0
92255,75
71195,50
21485,0
87987,0
722,575
28626,0
31350,7700
39711,0
31257,0
40169,25
6387,0
58828,40025
67410,0
58974,0
23269,0
6377,0
9402,4400
83889,1950
22428,0
34586,1150
47338,0
8843,2600
76893,0
60562,2250
62593,0
38814,0
61384,-2600
35867,0
33142,0
40022,0
6459,0
49681,0
86993,0
29857,0
18386,0
35771,200
37582,0
29147,0
60902,325
10717,26175
28478,400
62995,50
25878,0
79561,0
27766,59000
42346,25
54128,175
78832,0
21330,0
26526,0
3220,125
36099,0
23,700
7459,0
1594,25
91696,0
52104,2000
22966,0
67267,0
46508,0
2211,-6750
58402,0
7498,50
2678,0
61753,0
19915,375
39206,0
40061,600
55447,25
86141,19050
89288,0
63570,0
27492,225
46015,-6500
77799,0
66267,0
12327,25
84899,125
19244,-39800
27793,13000
8082,0
22340,100
29219,0
53740,70000
4475,0
68959,50
12892,0
26558,425
36884,0
74470,75
31539,0
41274,0
51306,75
3232,75
18411,0
16156,2725
32071,0
71290,40000
11572,0
8934,0
21810,0
7759,50
52738,0
30087,0
21773,50
48210,275
83759,0
91106,325
49061,0
75025,39650
20468,0
51931,0
31092,325
6061,0
16712,1075
5997,0
24501,0
13595,0
8424,125
12949,25
85055,0
58857,425
53476,0
87516,0
20579,0
83765,8500
42050,0
11800,0
49316,0
69902,0
75472,0
15932,0
71012,0
71369,0
79248,12250
457,0
11302,28100
51760,4000
37671,0
51708,0
12869,0
47268,0
44221,0
34779,-2850
36001,275
90271,1900
17323,0
6190,0
31424,200
76619,25
2912,0
91653,200
52544,0
18959,25
85256,6000
67049,50
11658,0
52264,0
14644,2800
32531,0
12544,9500
76213,0
31156,30275
20596,0
220,0
21463,0
12982,0
4338,50
76548,0
87006,0
91194,0
90327,1375
78664,2150
86,0
89035,0
34387,3900
33632,0
81219,0
85706,0
59298,0
13221,6400
37917,0
86299,0
289,225
19189,6200
15431,0
69334,0
41157,400000
41948,0
49661,2000
86397,0
90204,0
57633,8250
34108,0
37499,0
77190,0
78399,11500
69046,116500
2049,0
60027,675
22750,1700
89629,0
38957,0
36175,0
1883,0
25999,0
22631,0
74571,0
33230,13200
30793,0
21260,575
77482,0
30529,700
17496,0
54843,31000
14209,0
64139,10500
36017,0
73321,1525
23156,0
68068,50
51871,0
15133,0
84328,0
46096,0
13699,25
37628,0
53244,0
23216,200
700,4800
81319,1000
89942,19250
4354,0
44354,150
29789,92000
85740,0
27803,0
70190,0
61932,450
79250,0
41783,0
211,0
82996,0
36082,0
15011,0
25948,50
91765,7300
66466,0
12419,0
9814,10175
42912,0
12170,25
74434,25
5071,0
847,7975
78819,0
55165,4750
66043,0
53166,0
81080,950
70291,325
73393,875
55307,0
77373,0
65494,-600
12716,50
55063,175
87171,11650
4170,0
28654,7775
79325,0
47896,23100
1822,0
64919,1200
291,225
65967,200
82846,25
68307,450
92192,25
47576,0
87044,0
46149,0
59206,24750
3133,3000
66150,100
89624,0
33758,3200
50692,0
23378,0
6409,0
6380,1700
53277,75
2762,0
71293,50
47355,0
28046,0
24518,0
86152,0
25767,0
55795,1725
21974,103750
4108,900
44700,36000
73480,0
78871,0
10576,0
69318,0
42755,225
74907,67550
70042,725
36231,8750
40218,350
2813,0
64504,50
20762,1400
6293,0
90025,9750
85265,125
48971,5400
24091,0
16211,925
82324,0
67369,0
30496,12500
67711,0
46997,0
34288,0
20457,0
6546,0
65711,275
63289,0
56635,0
59922,1500
86355,0
4163,0
54210,0
39381,0
16316,25
77379,8500
75212,0
78143,450
32983,118000
87803,0
70486,75
9718,150
26088,3500
82657,0
41799,0
28472,0
70516,0
29381,6250
77713,0
27859,0
81957,0
47660,200
3040,0
74423,0
59680,0
39385,0
27073,0
66243,-1250
59667,4800
20077,2200
63278,50
51943,3550
5835,0
67233,0
57982,0
71998,1800
55642,0
29000,100
50760,7000
78673,0
91115,50
71490,76000
87779,600
78358,0
78266,0
39372,0
87163,0
85712,0
62469,0
74927,0
90136,0
85791,400
71282,0
51217,725
6131,0
70913,0
73842,800
36766,75
14733,3800
42904,0
58492,50
81948,475
68357,0
42065,0
53741,70000
22084,375
75157,700
22761,4500
3960,0
11399,4200
32457,1175
74923,0
57298,250
23025,3775
54889,125
42596,0
40094,0
